"","uid","city_name","offense_code","offense_type","offense_group","offense_against","date_single","longitude","latitude","location_type","location_category","census_block","date_start","date_end"
"17423",22215135,"Tucson","11A","rape (except statutory rape)","sex offenses","persons",2018-03-25 20:36:00,-110.899038,32.250666,NA,NA,"040190029011008",NA,NA
"17424",22215215,"Tucson","90Z","all other offenses","all other offenses","other",2018-03-26 08:11:00,-110.944891,32.261151,NA,NA,"040190027031000",NA,NA
"17425",22215348,"Tucson","90Z","all other offenses","all other offenses","other",2018-03-26 20:36:00,-110.943303,32.163388,NA,NA,"040190041172009",NA,NA
"17426",22215450,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-03-27 11:25:00,-110.913328,32.236134,NA,NA,"040190031013007",NA,NA
"17427",22215491,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-03-27 15:00:00,-110.959505,32.264898,NA,NA,"040190026023003",NA,NA
"17428",22215771,"Tucson","13A","aggravated assault","assault offenses","persons",2018-03-28 19:39:00,-110.834761,32.206422,NA,NA,"040190040112000",NA,NA
"17429",22215832,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-03-29 02:28:00,-110.956636,32.277548,NA,NA,"040190026021007",NA,NA
"17430",22215858,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-03-29 10:13:00,-111.001945,32.272343,NA,NA,"040190045041030",NA,NA
"17431",22215916,"Tucson","13B","simple assault","assault offenses","persons",2018-03-29 15:30:00,-110.894717,32.23809,NA,NA,"040190031011009",NA,NA
"17432",22216116,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-30 13:00:00,-110.888368,32.256109,NA,NA,"040190029042020",NA,NA
"17433",22216121,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-03-30 13:49:00,-110.947634,32.227757,NA,NA,"040190005004016",NA,NA
"17434",22216188,"Tucson","13B","simple assault","assault offenses","persons",2018-03-30 17:39:00,-110.958079,32.196474,NA,NA,"040190022022002",NA,NA
"17435",22216282,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-03-31 01:18:00,-110.913339,32.234385,NA,NA,"040190031013007",NA,NA
"17436",22216293,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-03-31 03:04:00,-110.914019,32.254686,NA,NA,"040190028032002",NA,NA
"17437",22216363,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-03-31 15:00:00,-110.974265,32.259455,NA,NA,"040190013041001",NA,NA
"17438",22216548,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-04-01 11:38:00,-110.772741,32.195802,NA,NA,"040190040262010",NA,NA
"17439",22216604,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-04-01 16:31:00,-110.909538,32.215733,NA,NA,"040190034005043",NA,NA
"17440",22216649,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-01 20:09:00,-110.870884,32.203684,NA,NA,"040190035031007",NA,NA
"17441",22216655,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-01 20:40:00,-110.977506,32.177882,NA,NA,"040190024002006",NA,NA
"17442",22216771,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-04-02 12:00:00,-110.909749,32.236246,NA,NA,"040190031013006",NA,NA
"17443",22216892,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-02 23:00:00,-110.894371,32.209682,NA,NA,"040190035011007",NA,NA
"17444",22216957,"Tucson","12B","commercial robbery","robbery","property",2018-04-03 10:52:00,-110.95092,32.185869,NA,NA,"040190022022016",NA,NA
"17445",22217059,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-04-03 18:24:00,-110.965617,32.239474,NA,NA,"040190014003017",NA,NA
"17446",22217116,"Tucson","90Z","all other offenses","all other offenses","other",2018-04-04 00:03:00,-110.961694,32.144895,NA,NA,"040190037023004",NA,NA
"17447",22217209,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-04 13:23:00,-110.989181,32.226937,NA,NA,"040190002001008",NA,NA
"17448",22217237,"Tucson","90J","trespass of real property","trespass of real property","society",2018-04-04 15:08:00,-110.96392,32.137055,NA,NA,"040190037023011",NA,NA
"17449",22217249,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-04 15:49:00,-110.893673,32.212034,NA,NA,"040190034002009",NA,NA
"17450",22217345,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-05 01:07:00,-110.963562,32.272124,NA,NA,"040190026041000",NA,NA
"17451",22217384,"Tucson","240","motor vehicle theft","motor vehicle theft","property",2018-04-05 10:00:00,-110.96216,32.150062,NA,NA,"040190038021000",NA,NA
"17452",22217628,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-06 12:00:00,-110.900914,32.25964,NA,NA,"040190029052014",NA,NA
"17453",22217639,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-04-06 12:50:00,-110.93523,32.257571,NA,NA,"040190017003007",NA,NA
"17454",22217821,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-07 03:45:00,-110.948141,32.222485,NA,NA,"040190007003004",NA,NA
"17455",22217854,"Tucson","13A","aggravated assault","assault offenses","persons",2018-04-07 10:47:00,-110.948062,32.145019,NA,NA,"040190037022000",NA,NA
"17456",22217996,"Tucson","12A","personal robbery","robbery","property",2018-04-07 22:06:00,-110.892352,32.19974,NA,NA,"040190035014000",NA,NA
"17457",22218141,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-04-08 14:40:00,-111.002223,32.250508,NA,NA,"040190012002000",NA,NA
"17458",22218326,"Tucson","13B","simple assault","assault offenses","persons",2018-04-09 11:50:00,-110.8496,32.199437,NA,NA,"040190040083010",NA,NA
"17459",22218493,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-04-10 04:10:00,-110.772785,32.235388,NA,NA,"040190040421000",NA,NA
"17460",22218619,"Tucson","13B","simple assault","assault offenses","persons",2018-04-10 16:50:00,-110.840881,32.218678,NA,NA,"040190040101003",NA,NA
"17461",22218641,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-04-10 19:41:00,-110.949855,32.262914,NA,NA,"040190027032005",NA,NA
"17462",22218710,"Tucson","90Z","all other offenses","all other offenses","other",2018-04-11 07:24:00,-110.943367,32.163293,NA,NA,"040190022013000",NA,NA
"17463",22218719,"Tucson","90J","trespass of real property","trespass of real property","society",2018-04-11 08:10:00,-110.911826,32.263243,NA,NA,"040190028023004",NA,NA
"17464",22218747,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-11 10:11:00,-110.968598,32.2682,NA,NA,"040190026042003",NA,NA
"17465",22218777,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-11 12:00:00,-110.824491,32.233062,NA,NA,"040190040391000",NA,NA
"17466",22218851,"Tucson","90Z","all other offenses","all other offenses","other",2018-04-11 17:48:00,-110.832181,32.180191,NA,NA,"040190040381009",NA,NA
"17467",22218854,"Tucson","35B","drug equipment violations","drug/narcotic offenses","society",2018-04-11 18:00:00,-110.974163,32.257581,NA,NA,"040190013041005",NA,NA
"17468",22218917,"Tucson","90J","trespass of real property","trespass of real property","society",2018-04-11 23:46:00,-110.982009,32.181774,NA,NA,"040190025011032",NA,NA
"17469",22218985,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-04-12 09:49:00,-110.944052,32.240677,NA,NA,"040190015001013",NA,NA
"17470",22219053,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-12 16:27:00,-110.806836,32.182098,NA,NA,"040190040351000",NA,NA
"17471",22219146,"Tucson","90D","driving under the influence","driving under the influence","society",2018-04-13 01:28:00,-110.922911,32.236129,NA,NA,"040190018021005",NA,NA
"17472",22219184,"Tucson","13B","simple assault","assault offenses","persons",2018-04-13 09:38:00,-110.994965,32.267094,NA,NA,"040190045053021",NA,NA
"17473",22219250,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-04-13 15:41:00,-110.935102,32.263924,NA,NA,"040190017002003",NA,NA
"17474",22219471,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-14 16:28:00,-110.972048,32.257658,NA,NA,"040190013041006",NA,NA
"17475",22219739,"Tucson","13A","aggravated assault","assault offenses","persons",2018-04-16 00:45:00,-110.909805,32.25281,NA,NA,"040190018016000",NA,NA
"17476",22219832,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-16 13:14:00,-110.962833,32.286652,NA,NA,"040190045101007",NA,NA
"17477",22219884,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-16 17:00:00,-110.854785,32.22098,NA,NA,"040190033024000",NA,NA
"17478",22220021,"Tucson","13B","simple assault","assault offenses","persons",2018-04-17 11:05:00,-111.006118,32.139513,NA,NA,"040190025061000",NA,NA
"17479",22220144,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-04-17 19:54:00,-110.770368,32.13501,NA,NA,"040190040631083",NA,NA
"17480",22220158,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-04-17 21:40:00,-110.995317,32.163202,NA,NA,"040190025052001",NA,NA
"17481",22220187,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-18 00:45:00,-110.966304,32.222062,NA,NA,"040190001001004",NA,NA
"17482",22220278,"Tucson","90Z","all other offenses","all other offenses","other",2018-04-18 12:48:00,-110.984477,32.251258,NA,NA,"040190013033006",NA,NA
"17483",22220371,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-04-18 18:00:00,-110.859787,32.199713,NA,NA,"040190035041007",NA,NA
"17484",22220452,"Tucson","13B","simple assault","assault offenses","persons",2018-04-19 00:44:00,-110.813129,32.212588,NA,NA,"040190040692000",NA,NA
"17485",22220607,"Tucson","12A","personal robbery","robbery","property",2018-04-19 19:44:00,-110.909644,32.250671,NA,NA,"040190029014004",NA,NA
"17486",22220630,"Tucson","13B","simple assault","assault offenses","persons",2018-04-19 22:47:00,-110.964258,32.177812,NA,NA,"040190024004035",NA,NA
"17487",22220886,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-04-21 01:37:00,-110.838124,32.206531,NA,NA,"040190040103011",NA,NA
"17488",22220999,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-04-21 17:10:00,-110.93123,32.193411,NA,NA,"040190021003007",NA,NA
"17489",22221051,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-21 21:34:00,-110.846004,32.199922,NA,NA,"040190040085009",NA,NA
"17490",22221085,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-22 02:31:00,-110.968723,32.245793,NA,NA,"040190014004001",NA,NA
"17491",22221124,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-04-22 10:34:00,-110.95092,32.185869,NA,NA,"040190022022016",NA,NA
"17492",22221219,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-22 20:08:00,-110.811625,32.218948,NA,NA,"040190040703001",NA,NA
"17493",22221246,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-04-22 22:09:00,-110.986583,32.275319,NA,NA,"040190045081024",NA,NA
"17494",22221268,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-23 02:00:00,-110.927843,32.272038,NA,NA,"040190017001002",NA,NA
"17495",22221418,"Tucson","90Z","all other offenses","all other offenses","other",2018-04-23 15:13:00,-110.991849,32.241289,NA,NA,"040190012002015",NA,NA
"17496",22221539,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-04-24 03:20:00,-110.977506,32.177882,NA,NA,"040190024002006",NA,NA
"17497",22221615,"Tucson","13B","simple assault","assault offenses","persons",2018-04-24 14:00:00,-110.877256,32.214327,NA,NA,"040190035023000",NA,NA
"17498",22221686,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-04-24 19:09:00,-110.95621,32.156005,NA,NA,"040190037061000",NA,NA
"17499",22221775,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-04-25 09:54:00,-110.828132,32.201289,NA,NA,"040190040116007",NA,NA
"17500",22221987,"Tucson","12B","commercial robbery","robbery","property",2018-04-26 04:28:00,-110.960921,32.263201,NA,NA,"040190026023006",NA,NA
"17501",22222082,"Tucson","13B","simple assault","assault offenses","persons",2018-04-26 15:32:00,-110.868863,32.246558,NA,NA,"040190030032018",NA,NA
"17502",22222165,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-04-26 22:36:00,-110.875149,32.208558,NA,NA,"040190035022000",NA,NA
"17503",22222211,"Tucson","13B","simple assault","assault offenses","persons",2018-04-27 04:13:00,-111.009378,32.192236,NA,NA,"040190044072019",NA,NA
"17504",22222313,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-04-27 15:30:00,-110.900835,32.21975,NA,NA,"040190034003003",NA,NA
"17505",22222339,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-04-27 17:30:00,-110.928888,32.265,NA,NA,"040190017001010",NA,NA
"17506",22222375,"Tucson","90J","trespass of real property","trespass of real property","society",2018-04-27 20:53:00,-110.963841,32.205825,NA,NA,"040190008001071",NA,NA
"17507",22222643,"Tucson","13B","simple assault","assault offenses","persons",2018-04-29 00:52:00,-110.976268,32.263264,NA,NA,"040190026031005",NA,NA
"17508",22222795,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-04-29 22:14:00,-110.909538,32.215733,NA,NA,"040190034005043",NA,NA
"17509",22222808,"Tucson","13B","simple assault","assault offenses","persons",2018-04-30 00:17:00,-110.973319,32.241697,NA,NA,"040190013022042",NA,NA
"17510",22222868,"Tucson","90Z","all other offenses","all other offenses","other",2018-04-30 09:40:00,-110.834202,32.191883,NA,NA,"040190040372000",NA,NA
"17511",22223099,"Tucson","270","embezzlement","embezzlement","property",2018-05-01 11:26:00,-110.909798,32.239852,NA,NA,"040190031015006",NA,NA
"17512",22223142,"Tucson","23D","theft from building","larceny/theft offenses","property",2018-05-01 14:55:00,-110.911212,32.144711,NA,NA,"040190041151019",NA,NA
"17513",22223162,"Tucson","26A","false pretenses/swindle/confidence game","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-01 16:21:00,-110.979814,32.177869,NA,NA,"040190025011033",NA,NA
"17514",22223262,"Tucson","13B","simple assault","assault offenses","persons",2018-05-02 09:45:00,-110.963912,32.203649,NA,NA,"040190008001080",NA,NA
"17515",22223452,"Tucson","520","weapon law violations","weapon law violations","society",2018-05-03 07:57:00,-110.965669,32.26473,NA,NA,"040190026031001",NA,NA
"17516",22223639,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-05-04 03:22:00,-110.857993,32.225665,NA,NA,"040190033032000",NA,NA
"17517",22223703,"Tucson","13B","simple assault","assault offenses","persons",2018-05-04 11:30:00,-110.967715,32.254023,NA,NA,"040190013042011",NA,NA
"17518",22223821,"Tucson","90Z","all other offenses","all other offenses","other",2018-05-04 21:41:00,-110.982051,32.141274,NA,NA,"040190039022009",NA,NA
"17519",22224181,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-06 17:03:00,-110.768175,32.222334,NA,NA,"040190040442013",NA,NA
"17520",22224189,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-06 17:19:00,-110.978157,32.29069,NA,NA,"040190045082009",NA,NA
"17521",22224196,"Tucson","90Z","all other offenses","all other offenses","other",2018-05-06 17:39:00,-110.777064,32.104601,NA,NA,"040190040731000",NA,NA
"17522",22224486,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-07 22:00:00,-110.760982,32.223026,NA,NA,"040190040442026",NA,NA
"17523",22224498,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-07 23:40:00,-110.929681,32.17791,NA,NA,"040194105011012",NA,NA
"17524",22224520,"Tucson","90Z","all other offenses","all other offenses","other",2018-05-08 01:45:00,-110.909503,32.200227,NA,NA,"040190020002000",NA,NA
"17525",22224753,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-05-09 06:19:00,-110.811317,32.190058,NA,NA,"040190040352002",NA,NA
"17526",22224799,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-05-09 11:32:00,-110.978213,32.279114,NA,NA,"040190045081024",NA,NA
"17527",22224974,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-10 08:30:00,-110.971968,32.134087,NA,NA,"040190037042015",NA,NA
"17528",22225002,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-10 11:52:00,-110.834184,32.196004,NA,NA,"040190040114014",NA,NA
"17529",22225140,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-05-10 22:59:00,-110.875084,32.202512,NA,NA,"040190035031008",NA,NA
"17530",22225191,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-11 08:19:00,-110.978042,32.257663,NA,NA,"040190013032007",NA,NA
"17531",22225365,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-11 20:55:00,-110.834202,32.191883,NA,NA,"040190040372000",NA,NA
"17532",22225393,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-12 00:53:00,-110.967052,32.22214,NA,NA,"040190001001002",NA,NA
"17533",22225439,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-12 09:33:00,-110.974703,32.208033,NA,NA,"040190010002015",NA,NA
"17534",22225579,"Tucson","23A","pocket-picking","larceny/theft offenses","property",2018-05-12 23:13:00,-110.984159,32.233696,NA,NA,"040190011001002",NA,NA
"17535",22225839,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-05-14 10:48:00,-110.976277,32.133943,NA,NA,"040190037053002",NA,NA
"17536",22225953,"Tucson","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-05-14 18:45:00,-110.914013,32.221628,NA,NA,"040190019003008",NA,NA
"17537",22226045,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-15 03:46:00,-110.85785,32.206776,NA,NA,"040190033023014",NA,NA
"17538",22226316,"Tucson","240","motor vehicle theft","motor vehicle theft","property",2018-05-16 04:20:00,-110.942279,32.279449,NA,NA,"040190027021001",NA,NA
"17539",22226449,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-16 16:33:00,-110.836286,32.220065,NA,NA,"040190040101001",NA,NA
"17540",22226455,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-05-16 16:59:00,-110.928134,32.206931,NA,NA,"040190020007004",NA,NA
"17541",22226543,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-05-17 03:30:00,-110.875084,32.202512,NA,NA,"040190035031008",NA,NA
"17542",22226619,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-17 11:38:00,-110.960985,32.264812,NA,NA,"040190026022007",NA,NA
"17543",22227178,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-05-19 18:03:00,-110.942299,32.220009,NA,NA,"040190007004014",NA,NA
"17544",22227229,"Tucson","240","motor vehicle theft","motor vehicle theft","property",2018-05-19 22:31:00,-110.909599,32.202986,NA,NA,"040190020001009",NA,NA
"17545",22227237,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-05-19 23:07:00,-110.961435,32.133957,NA,NA,"040190037051000",NA,NA
"17546",22227268,"Tucson","90D","driving under the influence","driving under the influence","society",2018-05-20 03:25:00,-110.837112,32.191948,NA,NA,"040190040372003",NA,NA
"17547",22227311,"Tucson","90Z","all other offenses","all other offenses","other",2018-05-20 09:58:00,-110.963131,32.272884,NA,NA,"040190026022001",NA,NA
"17548",22227387,"Tucson","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-05-20 16:25:00,-110.9334,32.152344,NA,NA,"040190041172038",NA,NA
"17549",22227515,"Tucson","35B","drug equipment violations","drug/narcotic offenses","society",2018-05-21 09:23:00,-110.978103,32.250277,NA,NA,"040190013033009",NA,NA
"17550",22227666,"Tucson","90A","bad checks (except counterfeit checks or forged checks)","bad checks (except counterfeit checks or forged checks)","property",2018-05-21 21:25:00,-110.968585,32.222073,NA,NA,"040190001001001",NA,NA
"17551",22227687,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-05-21 23:30:00,-110.928134,32.206931,NA,NA,"040190020007004",NA,NA
"17552",22227775,"Tucson","90Z","all other offenses","all other offenses","other",2018-05-22 12:10:00,-110.875396,32.228981,NA,NA,"040190030022027",NA,NA
"17553",22227863,"Tucson","13B","simple assault","assault offenses","persons",2018-05-22 17:59:00,-110.8496,32.199437,NA,NA,"040190040083010",NA,NA
"17554",22227933,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-23 00:41:00,-110.857769,32.192058,NA,NA,"040190040332001",NA,NA
"17555",22228056,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-23 14:24:00,-110.888328,32.2362,NA,NA,"040190031024006",NA,NA
"17556",22228149,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-05-23 23:00:00,-110.94662,32.223851,NA,NA,"040190005002003",NA,NA
"17557",22228304,"Tucson","36U","other sex offenses","sex offenses","persons",2018-05-24 16:11:00,-110.943423,32.168897,NA,NA,"040190022012000",NA,NA
"17558",22228330,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-05-24 17:59:00,-110.961435,32.133957,NA,NA,"040190037051000",NA,NA
"17559",22229099,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-05-28 03:05:00,-110.956249,32.170589,NA,NA,"040190022011020",NA,NA
"17560",22229135,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-28 09:19:00,-110.787961,32.207262,NA,NA,"040190040431010",NA,NA
"17561",22229140,"Tucson","35B","drug equipment violations","drug/narcotic offenses","society",2018-05-28 09:42:00,-110.982743,32.22063,NA,NA,"040190002001006",NA,NA
"17562",22229167,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-28 11:28:00,-110.844033,32.191898,NA,NA,"040190040331000",NA,NA
"17563",22229269,"Tucson","35B","drug equipment violations","drug/narcotic offenses","society",2018-05-28 20:45:00,-110.95774,32.231636,NA,NA,"040190005006034",NA,NA
"17564",22229290,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-05-28 23:00:00,-110.840831,32.217014,NA,NA,"040190040101003",NA,NA
"17565",22229591,"Tucson","90J","trespass of real property","trespass of real property","society",2018-05-30 12:23:00,-110.973437,32.239516,NA,NA,"040190013022039",NA,NA
"17566",22229688,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-05-30 19:29:00,-110.983984,32.127479,NA,NA,"040190039031005",NA,NA
"17567",22230007,"Tucson","90J","trespass of real property","trespass of real property","society",2018-06-01 07:14:00,-110.909538,32.215733,NA,NA,"040190034005043",NA,NA
"17568",22230033,"Tucson","26U","other fraud","fraud offenses (except counterfeiting/forgery and bad checks)","property",2018-06-01 09:40:00,-110.802548,32.220802,NA,NA,"040190040491002",NA,NA
"17569",22230062,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-06-01 11:54:00,-110.96973,32.253789,NA,NA,"040190013043002",NA,NA
"17570",22230093,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-01 13:45:00,-110.840919,32.229975,NA,NA,"040190040683000",NA,NA
"17571",22230362,"Tucson","23G","theft of motor vehicle parts or accessories","larceny/theft offenses","property",2018-06-02 18:30:00,-110.943431,32.163348,NA,NA,"040190022013000",NA,NA
"17572",22230512,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-06-03 12:00:00,-110.941733,32.163339,NA,NA,"040190041172009",NA,NA
"17573",22230684,"Tucson","240","motor vehicle theft","motor vehicle theft","property",2018-06-04 08:15:00,-110.957209,32.199678,NA,NA,"040190022021011",NA,NA
"17574",22230697,"Tucson","23H","all other larceny","larceny/theft offenses","property",2018-06-04 09:51:00,-110.823808,32.175828,NA,NA,"040190040583001",NA,NA
"17575",22230752,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-06-04 14:41:00,-110.973069,32.255836,NA,NA,"040190013041007",NA,NA
"17576",22230938,"Tucson","90Z","all other offenses","all other offenses","other",2018-06-05 14:03:00,-110.965403,32.250423,NA,NA,"040190014005005",NA,NA
"17577",22231140,"Tucson","13B","simple assault","assault offenses","persons",2018-06-06 10:59:00,-110.862676,32.192295,NA,NA,"040190035043008",NA,NA
"17578",22231174,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-06-06 13:10:00,-110.884639,32.205524,NA,NA,"040190035015000",NA,NA
"17579",22231492,"Tucson","90D","driving under the influence","driving under the influence","society",2018-06-07 21:19:00,-110.841001,32.235561,NA,NA,"040190040683002",NA,NA
"17580",22231498,"Tucson","90Z","all other offenses","all other offenses","other",2018-06-07 22:38:00,-110.971894,32.241699,NA,NA,"040190013022042",NA,NA
"17581",22231521,"Tucson","90D","driving under the influence","driving under the influence","society",2018-06-08 02:21:00,-110.980631,32.220746,NA,NA,"040190010001008",NA,NA
"17582",22231531,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-06-08 06:12:00,-110.978155,32.255567,NA,NA,"040190013031008",NA,NA
"17583",22231657,"Tucson","90C","disorderly conduct","disorderly conduct","society",2018-06-08 18:13:00,-110.982682,32.163292,NA,NA,"040190025012011",NA,NA
"17584",22231770,"Tucson","35A","drug/narcotic violations","drug/narcotic offenses","society",2018-06-09 07:00:00,-110.914077,32.250613,NA,NA,"040190018016004",NA,NA
"17585",22231808,"Tucson","13B","simple assault","assault offenses","persons",2018-06-09 10:42:00,-110.827508,32.250899,NA,NA,"040190040311022",NA,NA
"17586",22231810,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-09 10:54:00,-110.993126,32.199449,NA,NA,"040190025032002",NA,NA
"17587",22231975,"Tucson","23C","shoplifting","larceny/theft offenses","property",2018-06-10 02:32:00,-110.97752,32.177864,NA,NA,"040190024002006",NA,NA
"17588",22232022,"Tucson","23F","theft from motor vehicle (except theft of motor vehicle parts or accessories)","larceny/theft offenses","property",2018-06-10 11:59:00,-110.796958,32.209042,NA,NA,"040190040492013",NA,NA
"17589",22232170,"Tucson","22U","other burglary/breaking & entering","burglary/breaking & entering","property",2018-06-11 05:00:00,-110.883935,32.228994,NA,NA,"040190031022011",NA,NA
"17590",22232193,"Tucson","290","destruction/damage/vandalism of property (except arson)","destruction/damage/vandalism of property (except arson)","property",2018-06-11 10:09:00,-110.852166,32.221078,NA,NA,"040190040682000",NA,NA
"17591",22232399,"Tucson","13B","simple assault","assault offenses","persons",2018-06-12 08:31:00,-110.959107,32.194412,NA,NA,"040190022022008",NA,NA
"17592",22232461,"Tucson","13B","simple assault","assault offenses","persons",2018-06-12 14:00:00,-110.828472,32.220917,NA,NA,"040190040691001",NA,NA
